[2023-05-07 22:24:34,641] Register - Step 01: Navigate to 'Register' Page
[2023-05-15 01:28:00,991] Login_02 - Step 03: Enter to Password textbox with value abc1234
[2023-05-15 01:28:01,148] Login_02 - Step 04: Click to 'Login' button
[2023-05-15 01:28:01,652] Login_02 - Step 05: Verify Wrong Email message is displayed
[2023-05-15 01:28:01,763]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:28:01,767] Login_03 - Step 01: Click to 'Login' link
[2023-05-15 01:28:02,259] Login_03 - Step 02: Enter to Invalid Email textbox with value abc123@gmail.com
[2023-05-15 01:28:02,403] Login_03 - Step 03: Enter to Password textbox with value abc1234
[2023-05-15 01:28:02,535] Login_03 - Step 04: Click to 'Login' button
[2023-05-15 01:28:03,008] Login_03 - Step 05: Verify error login message is displayed
[2023-05-15 01:28:03,093]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:28:03,096] Login_04 - Step 01: Click to 'Login' link
[2023-05-15 01:28:03,581] Login_04 - Step 02: Not enter to Invalid Email textbox with value abc3302@gmail.com
[2023-05-15 01:28:03,731] Login_04 - Step 03: Click to 'Login' button
[2023-05-15 01:28:04,287] Login_04 - Step 04: Verify Wrong Email message is displayed
[2023-05-15 01:28:04,410]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:28:04,412] Login_05 - Step 01: Click to 'Login' link
[2023-05-15 01:28:04,892] Login_05 - Step 02: Enter to Invalid Email textbox with value abc3302@gmail.com
[2023-05-15 01:28:05,035] Login_05 - Step 03: Enter to Password textbox with value 1234
[2023-05-15 01:28:05,150] Login_05 - Step 04: Click to 'Login' button
[2023-05-15 01:28:05,627] Login_05 - Step 05: Verify Wrong Email message is displayed
[2023-05-15 01:28:05,721]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:28:05,728] Login_05 - Step 01: Click to 'Login' link
[2023-05-15 01:28:06,245] Login_05 - Step 02: Enter to Invalid Email textbox with value abc3302@gmail.com
[2023-05-15 01:28:06,403] Login_05 - Step 03: Enter to Password textbox with value abc1234
[2023-05-15 01:28:06,523] Login_05 - Step 04: Click to 'Login' button
[2023-05-15 01:28:07,311] Login_05 - Step 05: Verify My Account link is displayed
[2023-05-15 01:28:07,438]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:28:07,443] OS name = windows 10
[2023-05-15 01:28:07,443] Driver instance name = firefoxdriver: firefox on windows (a76a4d61-52ad-4a62-b81e-2a395bb7668a)
[2023-05-15 01:28:59,507] Pre-condition - Step 01: Click to 'Login' link
[2023-05-15 01:29:00,159] Pre-condition - Step 02: Add cookie and reload
[2023-05-15 01:29:04,037] Pre-condition - Step 03: Verify MyAccount link is displayed
[2023-05-15 01:29:04,158]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:04,158] Pre-condition - Step 04: Close success message
[2023-05-15 01:29:07,501] My_Account_01 - Step 01: Click to My Account link
[2023-05-15 01:29:08,055] My_Account_01 - Step 02: Choose Female Radio button
[2023-05-15 01:29:08,392] My_Account_01 - Step 03: Input to FirstName Textbox with value = Jerry
[2023-05-15 01:29:08,549] My_Account_01 - Step 04: Input to LastName Textbox with value = Tom
[2023-05-15 01:29:08,667] My_Account_01 - Step 05: Choose Day dropdown with value = 10
[2023-05-15 01:29:09,002] My_Account_01 - Step 06: Choose Day dropdown with value = July
[2023-05-15 01:29:09,350] My_Account_01 - Step 07: Choose Day dropdown with value = 1997
[2023-05-15 01:29:09,659] My_Account_01 - Step 08: Input to Email Textbox with value = automation123@gmail.com
[2023-05-15 01:29:09,802] My_Account_01 - Step 09: Input to Company Name Textbox with value = American
[2023-05-15 01:29:09,916] My_Account_01 - Step 10: Click to 'Save' button
[2023-05-15 01:29:12,399] My_Account_01 - Step 11: Verify status of Radio Button
[2023-05-15 01:29:12,517]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:12,517] My_Account_01 - Step 12: Verify value text of FirstName Textbox
[2023-05-15 01:29:12,595]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:12,595] My_Account_01 - Step 13: Verify value text of LastName Textbox
[2023-05-15 01:29:12,672]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:12,672] My_Account_01 - Step 14: Verify value text of Day Dropdown
[2023-05-15 01:29:12,794]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:12,794] My_Account_01 - Step 15: Verify value text of Month Dropdown
[2023-05-15 01:29:12,900]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:12,900] My_Account_01 - Step 16: Verify value text of Year Dropdown
[2023-05-15 01:29:13,249]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:13,249] My_Account_01 - Step 17: Verify value text of Email Textbox
[2023-05-15 01:29:13,309]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:13,310] My_Account_01 - Step 18: Verify value text of Company Name Textbox
[2023-05-15 01:29:13,371]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:13,376] My_Account_02 - Step 01: Click to Address link
[2023-05-15 01:29:13,866] My_Account_02 - Step 02: Click to 'Add new' button
[2023-05-15 01:29:16,374] My_Account_02 - Step 03: Input to FirstName Textbox with value = Jerry
[2023-05-15 01:29:16,539] My_Account_02 - Step 04: Input to LastName Textbox with value = Tom
[2023-05-15 01:29:16,654] My_Account_02 - Step 05: Input to Email Textbox with value = automation123@gmail.com
[2023-05-15 01:29:16,774] My_Account_02 - Step 06: Input to Company Name Textbox with value = American
[2023-05-15 01:29:16,883] My_Account_02 - Step 07: Choose Country dropdown with value = Viet Nam
[2023-05-15 01:29:17,197] My_Account_02 - Step 08: Choose State / province dropdown with value = Other
[2023-05-15 01:29:17,321] My_Account_02 - Step 09: Input to City Textbox with value = Ha Noi
[2023-05-15 01:29:17,408] My_Account_02 - Step 10: Input to Address1 Textbox with value = 15 Truong Dinh
[2023-05-15 01:29:17,510] My_Account_02 - Step 11: Input to Address2 Textbox with value = 2 Pham Van Bach
[2023-05-15 01:29:17,646] My_Account_02 - Step 12: Input to Zip / postal code Textbox with value = 55000
[2023-05-15 01:29:17,755] My_Account_02 - Step 13: Input to Phone number Textbox with value = 012345678
[2023-05-15 01:29:17,849] My_Account_02 - Step 14: Input to Fax number Textbox with value = 097412345
[2023-05-15 01:29:17,959] My_Account_02 - Step 15: Click to 'Save' button
[2023-05-15 01:29:20,713] My_Account_02 - Step 16: Verify value text of FirstName and LastName
[2023-05-15 01:29:20,814]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:20,815] My_Account_02 - Step 18: Verify value text of Email 
[2023-05-15 01:29:20,881]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:20,881] My_Account_02 - Step 19: Verify value text of Company Name
[2023-05-15 01:29:20,951]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:20,951] My_Account_02 - Step 20: Verify value text of Country 
[2023-05-15 01:29:21,012]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:21,012] My_Account_02 - Step 22: Verify value text of City and Zip
[2023-05-15 01:29:21,060]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:21,060] My_Account_02 - Step 23: Verify value text of Address1
[2023-05-15 01:29:21,123]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:21,123] My_Account_02 - Step 24: Verify value text of Address2
[2023-05-15 01:29:21,167]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:21,167] My_Account_02 - Step 26: Verify value text of Phone number 
[2023-05-15 01:29:21,218]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:21,218] My_Account_02 - Step 27: Verify value text of Fax number
[2023-05-15 01:29:21,278]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:29:21,281] OS name = windows 10
[2023-05-15 01:29:21,281] Driver instance name = firefoxdriver: firefox on windows (673aa25b-c2e4-4be2-962b-8aff76f2df9e)
[2023-05-15 01:30:25,887] Register_01 - Step 01: Click to 'Register' link
[2023-05-15 01:30:27,122] Register_01 - Step 02: Click to 'Register' button
[2023-05-15 01:30:27,496] Register - Step 03: Verify error message at FirstName textbox is displayed
[2023-05-15 01:30:27,566]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:27,566] Register - Step 04: Verify error message at LastName textbox is displayed
[2023-05-15 01:30:27,609]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:27,609] Register - Step 05: Verify error message at Email textbox is displayed
[2023-05-15 01:30:27,670]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:27,670] Register - Step 06: Verify error message at Password textbox is displayed
[2023-05-15 01:30:27,717]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:27,717] Register - Step 07: Verify error message at  Confirm Password textbox is displayed
[2023-05-15 01:30:27,794]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:27,800] Register_02 - Step 01: Click to Register link
[2023-05-15 01:30:28,301] Register_02 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:30:28,450] Register_02 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:30:28,568] Register_02 - Step 04: Enter to Invalid Email textbox with value abc@123
[2023-05-15 01:30:28,687] Register_02 - Step 05: Enter to Password textbox with value abc1234
[2023-05-15 01:30:28,792] Register_02 - Step 06: Enter to Confirm Password textbox with value abc1234
[2023-05-15 01:30:28,892] Register_02 - Step 06: Click to 'Register' button
[2023-05-15 01:30:29,381] Register_02 - Step 05: Verify error message at Email textbox is displayed
[2023-05-15 01:30:29,500]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:29,503] Register_03 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:30:29,938] Register_03 - Step 02: Enter to Firstname textbox with value is'automation'
[2023-05-15 01:30:30,084] Register_03 - Step 03: Enter to Lastname textbox with value is'FC'
[2023-05-15 01:30:30,208] Register_03 - Step 04: Enter to Email textbox with value is'abc5344@gmail.com'
[2023-05-15 01:30:30,337] Register_03 - Step 05: Enter to Password textbox with value is'abc1234'
[2023-05-15 01:30:30,451] Register_03 - Step 06: Enter to ConfirmPassword textbox with value is'abc1234'
[2023-05-15 01:30:30,563] Register_03 - Step 07: Click to 'Register' button
[2023-05-15 01:30:31,373] Register_03 - Step 08: Verify Register success message is displayed
[2023-05-15 01:30:31,478]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:31,482] Register_04 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:30:31,921] Register_04 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:30:32,076] Register_04 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:30:32,200] Register_04 - Step 04: Enter to Existing  Email textbox with value abc5344@gmail.com
[2023-05-15 01:30:32,318] Register_04 - Step 05: Enter to Password textbox with value abc1234
[2023-05-15 01:30:32,432] Register_04 - Step 06: Enter to Confirm Password textbox with value abc1234
[2023-05-15 01:30:32,522] Register_04 - Step 06: Click to 'Register' button
[2023-05-15 01:30:33,201] Register_04 - Step 05: Verify error existing Email message is displayed
[2023-05-15 01:30:33,300]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:33,302] Register_05 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:30:33,801] Register_05 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:30:33,957] Register_05 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:30:34,075] Register_05 - Step 04: Enter to Existing  Email textbox with value abc5344@gmail.com
[2023-05-15 01:30:34,185] Register_05 - Step 05: Enter to Password textbox with value 1234
[2023-05-15 01:30:34,286] Register_05 - Step 06: Enter to Confirm Password textbox with value 1234
[2023-05-15 01:30:34,404] Register_05 - Step 06: Click to 'Register' button
[2023-05-15 01:30:34,721] Register_05 - Step 05: Verify error message at Password textbox is displayed
[2023-05-15 01:30:34,806]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:34,811] Register_06 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:30:35,248] Register_06 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:30:35,409] Register_06 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:30:35,540] Register_06 - Step 04: Enter to Existing  Email textbox with value abc5344@gmail.com
[2023-05-15 01:30:35,665] Register_06 - Step 05: Enter to Password textbox with value abc1234
[2023-05-15 01:30:35,756] Register_06 - Step 06: Enter to Confirm Password textbox with value 1234
[2023-05-15 01:30:35,866] Register_06 - Step 06: Click to 'Register' button
[2023-05-15 01:30:36,668] Register_06 - Step 05: Verify error message at Confirm Password textbox is displayed
[2023-05-15 01:30:36,725]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:36,728] OS name = windows 10
[2023-05-15 01:30:36,728] Driver instance name = firefoxdriver: firefox on windows (b82c91d9-ac21-49cc-8fdb-b9d1ef73549d)
[2023-05-15 01:30:42,981] Pre-condition - Step 01: Click to 'Login' link
[2023-05-15 01:30:43,660] Pre-condition - Step 02: Add cookie and reload
[2023-05-15 01:30:48,040] Pre-condition - Step 03: Verify MyAccount link is displayed
[2023-05-15 01:30:48,131]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:30:48,132] Pre-condition - Step 04: Close success message
[2023-05-15 01:30:51,437] My_Account_01 - Step 01: Click to My Account link
[2023-05-15 01:30:52,447] My_Account_01 - Step 02: Choose Female Radio button
[2023-05-15 01:30:52,755] My_Account_01 - Step 03: Input to FirstName Textbox with value = Jerry
